,create_Date,last_update, Price ,sales,app_name,Created_by, usd , total , inr-tot ,
618,06-Jul-17, 6 Jul 17, $59 ,38,Gym Master Mobile App for iphone,dasinfomedia, $64.00 ," $2,242.00 "," ? 1,43,488.00 ",
619,04-Jul-17, 30 Mar 18, $25 ,4,Make Them Fall – One Hour Reskin, Swift 3 Ready, $64.00 , $100.00 ," ? 6,400.00 ",
620,04-Jul-17, 4 Jul 17, $29 ,1,ToDo List and Task Reminder,niteshsuvagia, $64.00 , $29.00 ," ? 1,856.00 ",
621,04-Jul-17, 1 Oct 18, $49 ,32,Live Wallpapers App For 3d Touch iPhone | iOS 12 | In App Purchase,bpolat1, $64.00 ," $1,568.00 "," ? 1,00,352.00 ",
622,04-Jul-17, 1 Oct 18, $19 ,50,Checklist - A Minimalist Reminders App - Swift 4  / Xcode 10 / IOS 12 / iPhone XS,Top-Templates, $64.00 , $950.00 ," ? 60,800.00 ",
623,30-Jun-17, 18 Sep 18, $49 ,2,Candy Monsters,TapTapStudio, $64.00 , $98.00 ," ? 6,272.00 ",
624,30-Jun-17, 30 Jun 17, $29 ,2,Christmas Greetings && Merry Christmas Cards iOS App (Objective-C / X-Code),babipinaz, $64.00 , $58.00 ," ? 3,712.00 ",
625,29-Jun-17, 29 Jun 17, $15 ,1,Relaxing Game - Best Antistress,Viktor777, $64.00 , $15.00 , ? 960.00 ,
626,28-Jun-17, 28 Jun 17, $29 ,0,Diwali Greetings / Card Maker / Diwali SMS iOS App (Objective-C / X-Code),babipinaz, $64.00 , $-   , ? -   ,
627,28-Jun-17, 28 Jun 17, $15 ,5,Age Calculator & Horoscope iOS Universal App (Objective-C / X-Code),babipinaz, $64.00 , $75.00 ," ? 4,800.00 ",
628,28-Jun-17, 10 May 18, $25 ,1,Amazing Thief Blueprint  – One Hour Reskin, Swift 4 Ready, $64.00 , $25.00 ," ? 1,600.00 ",
629,28-Jun-17, 3 Dec 18, $28 ,38,Wallpaper Retina (iOS),Appteve, $64.00 ," $1,064.00 "," ? 68,096.00 ",
630,28-Jun-17, 26 Jul 17, $25 ,1,KeyLinks | Links keyboard + AdMob,ting-timo, $64.00 , $25.00 ," ? 1,600.00 ",
631,22-Jun-17, 17 Mar 18, $34 ,184,Taxi booking iOS app & web dashboard,, $64.00 ," $6,256.00 "," ? 4,00,384.00 ",
632,22-Jun-17, 22 Jun 17, $24 ,1,Traffic Racing IAP + AdMob Ads + HeyZap Reward Video XCode Project,androdev, $64.00 , $24.00 ," ? 1,536.00 ",
633,21-Jun-17, 20 Jun 17, $16 ,1,WireJump ios,GohanLee, $64.00 , $16.00 ," ? 1,024.00 ",
634,21-Jun-17, 18 Sep 18, $49 ,4,Blocky Blocks,TapTapStudio, $64.00 , $196.00 ," ? 12,544.00 ",
635,21-Jun-17, 29 Aug 17, $25 ,22,Global Webview app for iOS,makewebbetter, $64.00 , $550.00 ," ? 35,200.00 ",
636,21-Jun-17, 14 Jul 18, $22 ,60,iOS News App - Swift4,viaviwebtech, $64.00 ," $1,320.00 "," ? 84,480.00 ",
637,21-Jun-17, 28 Jun 17, $19 ,6,Brain Teaser,iosExp, $64.00 , $114.00 ," ? 7,296.00 ",
638,21-Jun-17, 6 Apr 18, $25 ,7,iOS - QR/BAR CODE SCANNER AND BUILDER,makewebbetter, $64.00 , $175.00 ," ? 11,200.00 ",
639,19-Jun-17, 19 Jun 17, $29 ,6,iOS Birthday Card Maker / Birthday App (Objective-c / Xcode),babipinaz, $64.00 , $174.00 ," ? 11,136.00 ",
640,19-Jun-17, 16 Feb 19, $29 ,3,ZIGZAG BOOM - iOS Xcode 10 + Admob + buildbox template,QUESTO_PLAY, $64.00 , $87.00 ," ? 5,568.00 ",
641,19-Jun-17, 19 Jun 17, $24 ,1,Ultimate Gym Timer,trES2A, $64.00 , $24.00 ," ? 1,536.00 ",
642,19-Jun-17, 3 Aug 17, $25 ,1,Cloud Avoiding – One Hour Reskin, Swift 3 Ready, $64.00 , $25.00 ," ? 1,600.00 ",
643,17-Jun-17, 16 Jun 17, $39 ,0,Valentine's App / Valentine's Cards Maker / Love Calculator - iOS (Objective-c / X-code),babipinaz, $64.00 , $-   , ? -   ,
644,17-Jun-17, 16 Feb 19, $29 ,2,UNICORN JUMP - iOS Xcode 10 + Admob,QUESTO_PLAY, $64.00 , $58.00 ," ? 3,712.00 ",
645,14-Jun-17, 14 Jun 17, $99 ,26,Expense Manager for iOS,ExpressTemplate, $64.00 ," $2,574.00 "," ? 1,64,736.00 ",
646,13-Jun-17, 13 Jun 17, $19 ,6,2048 Rounded,iosExp, $64.00 , $114.00 ," ? 7,296.00 ",
647,12-Jun-17, 12 Jun 17, $25 ,3,Bat Fidget Spinner + Admob IOS XCODE Easy Reskin,MobileGTs, $64.00 , $75.00 ," ? 4,800.00 ",
648,12-Jun-17, 12 Jun 17, $29 ,7,iGreeting Cards - All Wishes - Picture Editor / iOS (Obj-c / Xcode),babipinaz, $64.00 , $203.00 ," ? 12,992.00 ",
649,12-Jun-17, 14 Nov 17, $25 ,3,Cannonball,rebeloper, $64.00 , $75.00 ," ? 4,800.00 ",
650,12-Jun-17, 12 Jun 17, $12 ,3,Paint Book - Unity Complete Project,DigiSmileLtd, $64.00 , $36.00 ," ? 2,304.00 ",
651,12-Jun-17, 12 Jun 17, $24 ,15,iPic Editor - Perfect Picture Editor / iOS (Obj-c),babipinaz, $64.00 , $360.00 ," ? 23,040.00 ",
652,12-Jun-17, 12 Jun 17, $39 ,6,iPic Quilt / Photo Collage / Picture Editing for iOS (Obj-C),babipinaz, $64.00 , $234.00 ," ? 14,976.00 ",
653,09-Jun-17, 9 Jun 17, $47 ,1,Soundboard - BuildBox 2 App Template Document - iOS / Android / BBDOC,DeadCoolApps, $64.00 , $47.00 ," ? 3,008.00 ",
654,09-Jun-17, 9 Jun 17, $36 ,3,Crazy Shopping Unity Game Template | Admob (Banner + Interstitial + Rewarded Video),ogbeidem, $64.00 , $108.00 ," ? 6,912.00 ",
655,08-Jun-17, 8 Jun 17, $18 ,3,Ramadan Run Game Template for IOS,BBStore, $64.00 , $54.00 ," ? 3,456.00 ",
656,08-Jun-17, 8 Jun 17, $33 ,0,Mountain Slide BuildBox 2 Game – iOS / Android / BBDOC,buildboxhc, $64.00 , $-   , ? -   ,
657,08-Jun-17, 8 Jun 17, $16 ,6,Restaurant Journal - iOS app with AdMob,Cube_Dev, $64.00 , $96.00 ," ? 6,144.00 ",
658,08-Jun-17, 9 Jun 17, $19 ,4,Bubble Shooter -IOS 10 -Swift 3 -Ad -Social Share,Relor, $64.00 , $76.00 ," ? 4,864.00 ",
659,08-Jun-17, 8 Jun 17, $25 ,7,Jewels blast Match 3 Complete Unity Project,Ezecaballero, $64.00 , $175.00 ," ? 11,200.00 ",
660,06-Jun-17, 6 Jun 17, $25 ,13,Switcle Candy + Admob IOS XCODE Easy Reskin Online Leaderbords,MobileGTs, $64.00 , $325.00 ," ? 20,800.00 ",
661,03-Jun-17, 2 Jun 17, $39 ,6,Food & Restaurant Finder App For IOS,monsterscript, $64.00 , $234.00 ," ? 14,976.00 ",
662,03-Jun-17, 7 Feb 18, $29 ,10,Stickers for Chat Messengers - iOS with iMessage,IBLInfotech, $64.00 , $290.00 ," ? 18,560.00 ",
663,03-Jun-17, 2 Jun 17, $24 ,2,Stranded Bird v2 Admob + Multiple Worlds & Characters (Buildbox template + Xcode),androdev, $64.00 , $48.00 ," ? 3,072.00 ",
664,01-Jun-17, 1 Jun 17, $12 ,0,Big Must Jump - Unity3D Complete Project,DigiSmileLtd, $64.00 , $-   , ? -   ,
665,01-Jun-17, 1 Jun 17, $16 ,13,Cat Adventure - iOS Platformer Game with Admob,saidbanane, $64.00 , $208.00 ," ? 13,312.00 ",
666,01-Jun-17, 22 Jun 17, $18 ,9,Ninja Jump Game,LikuidGames, $64.00 , $162.00 ," ? 10,368.00 ",
667,01-Jun-17, 31 May 17, $25 ,1,Robber Run Challenge Game,Dulisa1, $64.00 , $25.00 ," ? 1,600.00 ",
668,30-May-17, 30 May 17, $29 ,3,Name Maker - Stylish Name Writing on Pictures,IBLInfotech, $64.00 , $87.00 ," ? 5,568.00 ",
669,29-May-17, 25 May 18, $39 ,15,Gems | iOS Universal Geolocation Hunting Game Template (Swift),cubycode, $64.00 , $585.00 ," ? 37,440.00 ",
670,29-May-17, 29 May 17, $29 ,4,Fancy Text Generator: Write Cool Stylish Text,IBLInfotech, $64.00 , $116.00 ," ? 7,424.00 ",
671,25-May-17, 7 Oct 18, $49 ,7,Blur Wallpapers | iOS 12 | Swift 4 | Firebase Backend,bpolat1, $64.00 , $343.00 ," ? 21,952.00 ",
672,25-May-17, 24 Jan 19, $859 ,8,[White Label] Scanplus PRO - iOS PDF Document Scanner App,MisterGrizzly, $64.00 ," $6,872.00 "," ? 4,39,808.00 ",
673,24-May-17, 24 May 17, $97 ,2,Tower Build - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $64.00 , $194.00 ," ? 12,416.00 ",
674,23-May-17, 26 Jan 19, $24 ,9,My To-Do-List App,Kvtmi, $64.00 , $216.00 ," ? 13,824.00 ",
675,19-May-17, 18 May 17, $40 ,0,Tabbed App for iOS,monsterscript, $64.00 , $-   , ? -   ,
676,19-May-17, 18 May 17, $15 ,2,Lockscreen HD Universal with Admob,TigerIOS, $64.00 , $30.00 ," ? 1,920.00 ",
677,13-May-17, 30 Nov 18, $22 ,21,Place Finder iOS App,viaviwebtech, $64.00 , $462.00 ," ? 29,568.00 ",
678,13-May-17, 13 May 17, $18 ,1,Dinosaur Rex Game Template for IOS,BBStore, $64.00 , $18.00 ," ? 1,152.00 ",
679,13-May-17, 13 May 17, $25 ,4,Monster Truck Challenge - 3 IAP,Dulisa1, $64.00 , $100.00 ," ? 6,400.00 ",
680,13-May-17, 14 Nov 17, $49 ,12,My Photo Keyboard Background iOS,IBLInfotech, $64.00 , $588.00 ," ? 37,632.00 ",
681,13-May-17, 25 May 18, $39 ,19,Topics | iOS Universal Social Discussion App Template (Swift),cubycode, $64.00 , $741.00 ," ? 47,424.00 ",
682,13-May-17, 17 Jul 18, $99 ,49,Cupid love iOS Native Application,Potenzaglobalsolutions, $64.00 ," $4,851.00 "," ? 3,10,464.00 ",
683,11-May-17, 10 Feb 19, $63 ,7,Add Text on Photo Image iOS Universal App Template,allzone, $64.00 , $441.00 ," ? 28,224.00 ",
684,11-May-17, 11 May 17, $14 ,10,Tip Calculator - iOS App with AdMob,Cube_Dev, $64.00 , $140.00 ," ? 8,960.00 ",
685,11-May-17, 6 Jun 17, $19 ,24,Voice Changer,iosExp, $64.00 , $456.00 ," ? 29,184.00 ",
686,11-May-17, 11 May 17, $5 ,6,Around the World + Game Service,Dbraxt09, $64.00 , $30.00 ," ? 1,920.00 ",
687,11-May-17, 11 May 17, $16 ,6,The Traveling Bird - Endless iOS Game with Admob,saidbanane, $64.00 , $96.00 ," ? 6,144.00 ",
688,11-May-17, 11 May 17, $12 ,0,2 Dots Challenge Unity Complete Project,DigiSmileLtd, $64.00 , $-   , ? -   ,
689,06-May-17, 6 May 17, $97 ,0,Bottle Flip - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $64.00 , $-   , ? -   ,
690,06-May-17, 18 May 17, $99 ,2,Dinosaur Rex Buildbox Game Template for Android and iOS,BBStore, $64.00 , $198.00 ," ? 12,672.00 ",
691,06-May-17, 2 Dec 18, $30 ,41,Lav Radio (single station ) Swift3,Appteve, $64.00 ," $1,230.00 "," ? 78,720.00 ",
692,06-May-17, 29 Dec 17, $25 ,6,Falling Blocks,WhaleGames, $64.00 , $150.00 ," ? 9,600.00 ",
693,06-May-17, 6 May 17, $22 ,5,You Free Live TV Streaming,, $64.00 , $110.00 ," ? 7,040.00 ",
694,03-May-17, 3 May 17, $14 ,10,ChatBot | Bot Messenger,Captain_James, $64.00 , $140.00 ," ? 8,960.00 ",
695,02-May-17, 2 May 17, $29 ,5,iOS Eid Card Maker / Ramadan Greetings (Objective-c / Xcode),babipinaz, $64.00 , $145.00 ," ? 9,280.00 ",
696,02-May-17, 2 May 17, $20 ,1,Abyssal Aquarium - iOS Game Template | xCode Project | Admob (Banner + Interstitial),ogbeidem, $64.00 , $20.00 ," ? 1,280.00 ",
697,02-May-17, 14 Feb 19, $20 ,2,Bottle Flip - iOS Xcode 10 + Admob,QUESTO_PLAY, $64.00 , $40.00 ," ? 2,560.00 ",
698,02-May-17, 2 May 17, $22 ,4,Lends Barcode XCODE Source Admob + Notifications,Appszone, $64.00 , $88.00 ," ? 5,632.00 ",
699,01-May-17, 11 May 17, $5 ,8,3 iOS Game Templates + IAP + Game Service,Dbraxt09, $64.00 , $40.00 ," ? 2,560.00 ",
700,01-May-17, 30 Apr 17, $24 ,17,Youtube Video Player iOS,allzone, $64.00 , $408.00 ," ? 26,112.00 ",
701,01-May-17, 30 Apr 17, $14 ,14,Web2App (Convert your Website to Application),agileinfoways2, $64.00 , $196.00 ," ? 12,544.00 ",
702,27-Apr-17, 8 May 18, $33 ,19,Bizzy | iOS Universal Multi-purpose WebView App + Website,cubycode, $64.00 , $627.00 ," ? 40,128.00 ",
703,27-Apr-17, 27 Apr 17, $16 ,5,UFO Spaceship - iOS Game with Admob,saidbanane, $64.00 , $80.00 ," ? 5,120.00 ",
704,27-Apr-17, 27 Apr 17, $5 ,5,Skateboard Kyle + IAP + Game Service,Dbraxt09, $64.00 , $25.00 ," ? 1,600.00 ",
705,25-Apr-17, 25 Apr 17, $39 ,21,Photo collage maker for ios - photo editing (objective-c),babipinaz, $64.00 , $819.00 ," ? 52,416.00 ",
706,25-Apr-17, 13 Apr 18, $29 ,40,Photica iOS (Swift3) - photo social network,Appteve, $64.00 ," $1,160.00 "," ? 74,240.00 ",
707,25-Apr-17, 2 May 17, $24 ,9,IOS Ball Game -Swift 3 -Video Ad -Banner Ad -Social Share,Relor, $64.00 , $216.00 ," ? 13,824.00 ",
708,25-Apr-17, 25 Apr 17, $22 ,2,Monster Basher Royale,skylarthegreat, $64.00 , $44.00 ," ? 2,816.00 ",
709,25-Apr-17, 6 May 17, $49 ,12,Pizza Panic - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $64.00 , $588.00 ," ? 37,632.00 ",
710,24-Apr-17, 24 Apr 17, $30 ,6,iOS Marketplace,rjroberts, $64.00 , $180.00 ," ? 11,520.00 ",
711,20-Apr-17, 18 Sep 18, $49 ,9,Snowboard Adventure,TapTapStudio, $64.00 , $441.00 ," ? 28,224.00 ",
712,20-Apr-17, 20 Apr 17, $14 ,1,Random Battle Deck for Clash Royale,DaWayoApps, $64.00 , $14.00 , ? 896.00 ,
713,19-Apr-17, 4 Oct 17, $39 ,2,Weather App For Apple TV | tvOS,bpolat1, $64.00 , $78.00 ," ? 4,992.00 ",
714,19-Apr-17, 30 May 17, $29 ,17,The Holy Quran For iOS,MobDev, $64.00 , $493.00 ," ? 31,552.00 ",
715,17-Apr-17, 17 Apr 17, $5 ,6,Space Walker + IAP + Game Service,Dbraxt09, $64.00 , $30.00 ," ? 1,920.00 ",
716,17-Apr-17, 20 Oct 17, $25 ,22,Candy Jump IOS XCODE Source Admob + Multiple Characters,MobileGTs, $64.00 , $550.00 ," ? 35,200.00 ",
717,17-Apr-17, 31 Jul 17, $18 ,35,iOS Weather App with AdMob,dmbTeam, $64.00 , $630.00 ," ? 40,320.00 ",
718,14-Apr-17, 29 Dec 17, $25 ,18,Color Rush,WhaleGames, $64.00 , $450.00 ," ? 28,800.00 ",
719,14-Apr-17, 11 May 17, $5 ,3,Caves + IAP + Game Service,Dbraxt09, $64.00 , $15.00 , ? 960.00 ,
720,13-Apr-17, 13 Apr 17, $16 ,2,Edit Go Rocket Go - iOSGame with Admob Interstitial & Banner,saidbanane, $64.00 , $32.00 ," ? 2,048.00 ",
721,13-Apr-17, 18 Sep 18, $49 ,4,Sea Adventure,TapTapStudio, $64.00 , $196.00 ," ? 12,544.00 ",
722,13-Apr-17, 12 Apr 17, $16 ,5,The Amazing Maze - iOS Accelerometer Game with AdMob,saidbanane, $64.00 , $80.00 ," ? 5,120.00 ",
723,13-Apr-17, 16 Feb 19, $19 ,2,Happy Bird Dark Power - iOS Xcode 10 + Admob + Buildbox template,QUESTO_PLAY, $64.00 , $38.00 ," ? 2,432.00 ",
724,11-Apr-17, 11 Apr 17, $22 ,7,Ninja Power Jumper - iOS game,OpenAppG, $64.00 , $154.00 ," ? 9,856.00 ",
725,10-Apr-17, 15 Feb 19, $19 ,1,Car Speed Game - iOS Xcode 10 + Admob + Buildbox Template,QUESTO_PLAY, $64.00 , $19.00 ," ? 1,216.00 ",
726,08-Apr-17, 9 Oct 18, $9 ,24,Weather App | Swift 4.2 | iOS 12 | AdMob,bpolat1, $64.00 , $216.00 ," ? 13,824.00 ",
727,07-Apr-17, 6 Apr 17, $15 ,13,Live Radio with material design,creativeinfoway26, $64.00 , $195.00 ," ? 12,480.00 ",
728,07-Apr-17, 6 Apr 17, $14 ,7,Horoscope,creativeinfoway26, $64.00 , $98.00 ," ? 6,272.00 ",
729,07-Apr-17, 6 May 17, $5 ,6,Broken Curse + IAP + Game Service,Dbraxt09, $64.00 , $30.00 ," ? 1,920.00 ",
730,07-Apr-17, 6 Apr 17, $25 ,0,One Color  – One Hour Reskin - iOS10 and Swift 3 ready,rebeloper, $64.00 , $-   , ? -   ,
731,05-Apr-17, 10 Apr 17, $11 ,2,KMI - #1 Movie and TV Show based App,Captain_James, $64.00 , $22.00 ," ? 1,408.00 ",
732,03-Apr-17, 3 Apr 17, $24 ,1,Robo Adventures iOS-iAP-Admob-Multi Levels/World,LiontechStudios, $64.00 , $24.00 ," ? 1,536.00 ",
733,03-Apr-17, 19 Apr 17, $999 ,19,Multipurpose iOS by Bison Code,bisoncode, $64.00 ," $18,981.00 "," ? 12,14,784.00 ",
734,31-Mar-17, 6 Apr 17, $22 ,18,Automatic Utility  meter reading app for iOS,kolluru81, $64.00 , $396.00 ," ? 25,344.00 ",
735,31-Mar-17, 30 Mar 17, $29 ,3,Globe Trotter,LikuidGames, $64.00 , $87.00 ," ? 5,568.00 ",
736,28-Mar-17, 27 Mar 17, $19 ,2,Desert Run Buildbox 2.1 IOS Android,ravensincusa, $64.00 , $38.00 ," ? 2,432.00 ",
737,28-Mar-17, 27 Mar 17, $19 ,1,Penguin Wars IOS Android Buildbox,ravensincusa, $64.00 , $19.00 ," ? 1,216.00 ",
738,24-Mar-17, 24 Mar 17, $25 ,1,Slide to Me – One Hour Reskin - iOS10 and Swift 3 ready,rebeloper, $64.00 , $25.00 ," ? 1,600.00 ",
739,24-Mar-17, 13 Apr 18, $25 ,12,DISCOTEQUE - for night clubs, discos, $64.00 , $300.00 ," ? 19,200.00 ",
740,24-Mar-17, 4 Apr 17, $69 ,16,ScanCode | iOS QR Code and Barcode features Application,MisterGrizzly, $64.00 ," $1,104.00 "," ? 70,656.00 ",
741,22-Mar-17, 22 Mar 17, $20 ,1,Indiano Raider Buildbox IOS Android,ravensincusa, $64.00 , $20.00 ," ? 1,280.00 ",
742,22-Mar-17, 21 Mar 17, $19 ,0,Buzzy Fingers Buildbox v2.1 IOS Android,ravensincusa, $64.00 , $-   , ? -   ,
743,22-Mar-17, 26 Jan 18, $19 ,19,Messanger Starter Template + Firebase + AdMob [iOS],01eg_me, $64.00 , $361.00 ," ? 23,104.00 ",
744,20-Mar-17, 9 Aug 18, $59 ,67,Label App For Woocommerce Shops and Ecommerce Sites - Written In Swift XCode IOS,agordn, $64.00 ," $3,953.00 "," ? 2,52,992.00 ",
745,18-Mar-17, 17 Mar 17, $1303 ,2,GeekNavi - Uber App Clone,Geeknavi, $64.00 ," $2,606.00 "," ? 1,66,784.00 ",
746,18-Mar-17, 17 Mar 17, $19 ,0,Pilot X Buildbox Android and IOS,ravensincusa, $64.00 , $-   , ? -   ,
747,15-Mar-17, 15 Mar 17, $19 ,9,Elf the Game Buildbox v2.1,ravensincusa, $64.00 , $171.00 ," ? 10,944.00 ",
748,14-Mar-17, 4 Apr 17, $25 ,21,Scream Ninja: Sound Game,LikuidGames, $64.00 , $525.00 ," ? 33,600.00 ",
749,14-Mar-17, 14 Jun 17, $29 ,1,G-Force Mayhem iOS - bbdoc included - iAP - Ads - Easy Reskin,LiontechStudios, $64.00 , $29.00 ," ? 1,856.00 ",
750,14-Mar-17, 13 Mar 17, $30 ,1,Toucan Hop,mediajon, $64.00 , $30.00 ," ? 1,920.00 ",
751,10-Mar-17, 9 Oct 18, $99 ,31,Notepad Pro | Include In App Purchase,ExpressTemplate, $64.00 ," $3,069.00 "," ? 1,96,416.00 ",
752,10-Mar-17, 10 Mar 17, $25 ,4,Impossible Maze – One Hour Reskin - iOS10 and Swift 3 ready,rebeloper, $64.00 , $100.00 ," ? 6,400.00 ",
753,09-Mar-17, 17 Nov 17, $18 ,24,WordpressAmp - iOS News Application,ThemeDimension, $64.00 , $432.00 ," ? 27,648.00 ",
754,09-Mar-17, 2 Oct 18, $49 ,38,Photo Editor - Swift 4 | iOS 12 - Admob - Universal,bpolat1, $64.00 ," $1,862.00 "," ? 1,19,168.00 ",
755,09-Mar-17, 10 Feb 19, $54 ,25,Chat App with Firebase (IOS),agileinfoways2, $64.00 ," $1,350.00 "," ? 86,400.00 ",
756,09-Mar-17, 8 Mar 17, $19 ,2,Mega Steam Rush for Android/IOS,ravensincusa, $64.00 , $38.00 ," ? 2,432.00 ",
757,09-Mar-17, 8 Mar 17, $19 ,0,Bumblebee Super Rush,ravensincusa, $64.00 , $-   , ? -   ,
758,09-Mar-17, 8 Mar 17, $39 ,8,QR Code Reader - Swift 3 - AdMob - In App Purchase,bpolat1, $64.00 , $312.00 ," ? 19,968.00 ",
759,07-Mar-17, 2 Oct 18, $49 ,18,Wallpapers - Swift 4 | iOS 12 - Firebase - Admob,bpolat1, $64.00 , $882.00 ," ? 56,448.00 ",
760,06-Mar-17, 6 Mar 17, $18 ,7,Pirate Adventures iOS And TvOS (Leaderboard, Game Services, $64.00 , $126.00 ," ? 8,064.00 ",
761,06-Mar-17, 6 Mar 17, $25 ,1,Pop Me – One Hour Reskin - iOS10 and Swift 3 ready,rebeloper, $64.00 , $25.00 ," ? 1,600.00 ",
762,06-Mar-17, 6 Mar 17, $25 ,3,Tap 321 - iOS Universal Game (Swift),stevk, $64.00 , $75.00 ," ? 4,800.00 ",
763,03-Mar-17, 3 Mar 17, $20 ,0,Gluto Buildbox Game,ravensincusa, $64.00 , $-   , ? -   ,
764,01-Mar-17, 1 Mar 17, $18 ,2,Safe Wheel | iOS Template | Buildbox Include,gexgig, $64.00 , $36.00 ," ? 2,304.00 ",
765,01-Mar-17, 25 Sep 17, $15 ,80,WebToApp | Universal iOS Web View App | iOS 11 and Swift 4,expanded, $64.00 ," $1,200.00 "," ? 76,800.00 ",
766,27-Feb-17, 27 Feb 17, $49 ,6,Live TV - Admob - Firebase - In App Purchase,bpolat1, $64.00 , $294.00 ," ? 18,816.00 ",
767,23-Feb-17, 2 Mar 17, $25 ,0,Color Challenge - One Hour Reskin - iOS10 and Swift 3 ready,rebeloper, $64.00 , $-   , ? -   ,
768,23-Feb-17, 23 Feb 17, $30 ,1,Runner - iOS Universal Game,stevk, $64.00 , $30.00 ," ? 1,920.00 ",
769,23-Feb-17, 3 Mar 17, $25 ,32,Global TV - Stream Live TV,RockStar_Media, $64.00 , $800.00 ," ? 51,200.00 ",
770,21-Feb-17, 21 Feb 17, $18 ,32,Radio App | Universal Radio App (Swift 3) Free Support,expanded, $64.00 , $576.00 ," ? 36,864.00 ",
771,21-Feb-17, 21 Feb 17, $14 ,4,Motion Detection | The #1 Fitness and Motion Detector App(Objective-c),Captain_James, $64.00 , $56.00 ," ? 3,584.00 ",
772,20-Feb-17, 22 Feb 17, $25 ,16,Healwire iOS - Online Medical Store,webandcrafts, $64.00 , $400.00 ," ? 25,600.00 ",
773,20-Feb-17, 29 Jan 19, $39 ,199,woopy | iOS Universal Listings + Chat App Template (Swift),cubycode, $64.00 ," $7,761.00 "," ? 4,96,704.00 ",
774,20-Feb-17, 20 Feb 17, $79 ,0,Catch Em All,GameLabs, $64.00 , $-   , ? -   ,
775,20-Feb-17, 13 Apr 18, $24 ,27,Quit smoking (iOS,, $64.00 , $648.00 ," ? 41,472.00 ",
776,18-Feb-17, 20 Feb 17, $14 ,2,Iconographic (IOS Game) Admob - In APP Purchase - XCode Compilation,josegarcia, $64.00 , $28.00 ," ? 1,792.00 ",
777,16-Feb-17, 18 Sep 18, $49 ,3,Jumpy Pets,TapTapStudio, $64.00 , $147.00 ," ? 9,408.00 ",
778,16-Feb-17, 16 Feb 17, $25 ,4,I Guess Your Mind - Xcode 8, admob, $64.00 , $100.00 ," ? 6,400.00 ",
779,15-Feb-17, 15 Feb 17, $20 ,2,Restaurant Esagono IOS Template,UnoStile, $64.00 , $40.00 ," ? 2,560.00 ",
780,14-Feb-17, 14 Feb 17, $18 ,15,Weather App | Apple Watch and iPhone App (Swift),expanded, $64.00 , $270.00 ," ? 17,280.00 ",
781,13-Feb-17, 13 Feb 17, $18 ,1,Stop Clock V2,iwiistudios, $64.00 , $18.00 ," ? 1,152.00 ",
782,13-Feb-17, 13 Feb 17, $49 ,1,Niftyapps - Native Zencart Mobile App for iphone,dasinfomedia, $64.00 , $49.00 ," ? 3,136.00 ",
783,10-Feb-17, 18 Sep 18, $49 ,2,Clock Jumper,TapTapStudio, $64.00 , $98.00 ," ? 6,272.00 ",
784,10-Feb-17, 9 Feb 17, $18 ,5,Bouncing Clash,Dulisa1, $64.00 , $90.00 ," ? 5,760.00 ",
785,10-Feb-17, 9 Feb 17, $18 ,15,Robber (Xcode 8,, $64.00 , $270.00 ," ? 17,280.00 ",
786,09-Feb-17, 25 Apr 17, $89 ,12,iOCR | iOS Optical Character Recognition Application,MisterGrizzly, $64.00 ," $1,068.00 "," ? 68,352.00 ",
787,09-Feb-17, 8 Feb 17, $12 ,6,Love Calculator,Captain_James, $64.00 , $72.00 ," ? 4,608.00 ",
788,09-Feb-17, 18 Sep 18, $49 ,3,Double Colors,TapTapStudio, $64.00 , $147.00 ," ? 9,408.00 ",
789,09-Feb-17, 3 Mar 17, $25 ,2,Flappy Pet - One Hour Reskin - iOS10 and Swift 3 ready,rebeloper, $64.00 , $50.00 ," ? 3,200.00 ",
790,09-Feb-17, 2 May 18, $32 ,298,WoWonder IOS Messenger - Mobile Application for WoWonder,DoughouzLight, $64.00 ," $9,536.00 "," ? 6,10,304.00 ",
791,09-Feb-17, 8 Feb 17, $6 ,1,CMLoopScrollView,MonsterMing, $64.00 , $6.00 , ? 384.00 ,
792,07-Feb-17, 29 Dec 17, $25 ,4,Space Rage,WhaleGames, $64.00 , $100.00 ," ? 6,400.00 ",
793,07-Feb-17, 18 Sep 18, $49 ,5,Elevator Challenge,TapTapStudio, $64.00 , $245.00 ," ? 15,680.00 ",
794,06-Feb-17, 1 Oct 18, $19 ,214,My Social Network (iOS App and Website) - Swift 4,qascript, $64.00 ," $4,066.00 "," ? 2,60,224.00 ",
795,04-Feb-17, 3 Oct 18, $49 ,19,Photo Vault - Swift 4.2 - iOS 12 - AdMob,bpolat1, $64.00 , $931.00 ," ? 59,584.00 ",
796,03-Feb-17, 24 Dec 18, $19 ,206,Dating App (iOS App and Website) - Swift 4,qascript, $64.00 ," $3,914.00 "," ? 2,50,496.00 ",
797,02-Feb-17, 18 Sep 18, $49 ,2,Round The World,TapTapStudio, $64.00 , $98.00 ," ? 6,272.00 ",
798,02-Feb-17, 16 Mar 18, $25 ,1,Sky Diving - One Hour Reskin - iOS11 and Swift 4 ready,rebeloper, $64.00 , $25.00 ," ? 1,600.00 ",
